Year,Adult Mortality,infant deaths,Alcohol,percentage expenditure,Measles,BMI,under-five deaths,Polio,Total expenditure,Diphtheria,HIV/AIDS,GDP,Population,thinness 10-19 years,thinness 5-9 years,Income composition of resources,Schooling,Status_Developed,Status_Developing,Life expectancy
2007,-1.2406628161577349,-0.23542651931089117,0.26741388315862463,-0.37718698654515326,-0.2069225020435588,0.6496044774783128,-0.24166249989919877,0.7016229645290389,0.07718221391073252,0.6533153076611614,-0.31791276144389996,-0.5062857257291487,-0.22690816129540967,-0.7223787300898727,-0.6947705444484433,0.3354645761611285,-0.16291829553717663,-0.45054465352617834,0.4505446535261784,75.9
2006,-0.5065291719890976,-0.23542651931089117,0.1992836536742118,-0.3911300503237238,-0.20264827702607813,-1.6551974966406393,-0.24166249989919877,0.6134029853277604,-0.023673778232522515,0.6097828157088365,-0.31791276144389996,-0.5297838006643734,-0.1753471166407256,-0.7002538710770146,-0.6731018127090554,0.3015193973976349,-0.22487461934312106,-0.45054465352617834,0.4505446535261784,74.2
2005,-1.191720573213159,-0.23542651931089117,0.16143352618287152,-0.3797176635070789,-0.20840918900616076,0.559220086336393,-0.24166249989919877,0.6134029853277604,0.08558687992267065,0.6533153076611614,-0.31791276144389996,-0.512302951255711,-0.2220046212501319,-0.6781290120641567,-0.6731018127090554,0.2481769736264312,-0.4107435907609549,-0.45054465352617834,0.4505446535261784,73.5
2004,-1.1754064922316338,-0.23542651931089117,0.004986332551997793,-0.28585488950754895,-0.20831627107099815,0.5090065357019931,-0.24166249989919877,0.6575129749283997,0.1948475380778638,0.6097828157088365,-0.31791276144389996,-0.3591788846806091,-0.2217357157570715,-0.6781290120641567,-0.6514330809696676,0.2287797286187206,-0.37976542885798265,-0.45054465352617834,0.4505446535261784,73.0
2003,-1.1672494517408711,-0.23542651931089117,-0.05809721326690289,-0.38563020072466847,-0.2082233531358355,0.45879298506759325,-0.24166249989919877,0.6134029853277604,0.148621875012205,0.6097828157088365,-0.31791276144389996,-0.5187118588252477,-0.22151510257201282,-0.6560041530512987,-0.6297643492302796,0.194834549855227,-0.44172175266392766,-0.45054465352617834,0.4505446535261784,72.8
2002,-1.191720573213159,-0.23542651931089117,-0.19940435590124045,-0.3423729861406395,-0.20748000965453453,0.40857943443319344,-0.24166249989919877,0.6575129749283997,0.16122887403011202,0.6533153076611614,-0.31791276144389996,-0.4281631642516685,-0.2273642147092811,-0.6338792940384406,-0.6080956174908916,0.17543730484751635,-0.44172175266392766,-0.45054465352617834,0.4505446535261784,73.3
2001,-1.1998776137039218,-0.23542651931089117,-0.06819058059792701,-0.3463767181230756,-0.20729417378420928,0.3633872388622337,-0.24166249989919877,0.6134029853277604,0.03515888385104295,0.6097828157088365,-0.31791276144389996,-0.43723761009209194,-0.22679580989344242,-0.6117544350255825,-0.6080956174908916,0.13664281483209512,-0.47269991456689986,-0.45054465352617834,0.4505446535261784,73.6
2000,-1.2243487351762097,-0.23542651931089117,-0.21706774873053258,-0.3485415774635538,-0.1474550235394799,0.31317368822783387,-0.24166249989919877,0.6134029853277604,0.1444195420062361,0.6097828157088365,-0.31791276144389996,-0.448068283263242,-0.2267478830407445,-0.6117544350255825,-0.5864268857515036,0.10754694732052918,-0.44172175266392766,-0.45054465352617834,0.4505446535261784,72.6
2015,-1.1590924112501086,-0.07237515403883794,-0.6775776332085076,-0.39272076043246457,-0.20311286670189124,1.0412701724266313,-0.10373388388154708,0.5251830061264817,0.3440303597897621,0.5227178318041868,-0.31791276144389996,-0.23623414956684236,0.4664442740770155,0.2511150664758813,0.19364745686646243,0.5294370262382347,0.7044702377460486,-0.45054465352617834,0.4505446535261784,75.6
2014,-1.2243487351762097,-0.07237515403883794,-1.1380875176864826,-0.36659361879540736,-0.20896669661713652,0.9860352667287914,-0.10373388388154708,0.5251830061264817,0.5436411775732884,0.5227178318041868,-0.31791276144389996,-0.49305297121801384,0.4532493363070958,0.2511150664758813,0.19364745686646243,0.5197384037343794,0.7044702377460486,-0.45054465352617834,0.4505446535261784,75.4
2013,-0.4004876456091833,-0.07237515403883794,-1.006873742383169,-0.1304485440351526,-0.2066437482380709,0.9257790059675118,-0.10373388388154708,0.5251830061264817,0.5058201805195678,0.5227178318041868,-0.31791276144389996,-0.14030232568243614,0.4397666285893863,0.22899020746302332,0.19364745686646243,0.5003411587266688,0.7044702377460486,-0.45054465352617834,0.4505446535261784,75.3
2012,-0.3923306051184207,-0.07237515403883794,-0.9740702985573408,-0.12492065570777532,-0.20729417378420928,0.870544100269672,-0.10373388388154708,0.5251830061264817,0.09399154593460841,0.5227178318041868,-0.31791276144389996,-0.13364285989542113,0.4263193526335116,0.22899020746302332,0.19364745686646243,0.4760946024670305,0.7044702377460486,-0.45054465352617834,0.4505446535261784,75.1
2011,-0.3678594836461328,-0.07237515403883794,-0.999303716884901,-0.14752485431970505,-0.1985598878789227,0.815309194571832,-0.10373388388154708,0.5251830061264817,-0.263206759572754,0.5227178318041868,-0.31791276144389996,-0.14314025941471428,0.41333195867088146,0.22899020746302332,0.19364745686646243,0.43730011245160927,0.5805575901341592,-0.45054465352617834,0.4505446535261784,74.9
2010,-0.3433883621738449,-0.07237515403883794,-1.0270604770452174,-0.18523595605182278,-0.19939614929538632,0.7600742888739922,-0.10373388388154708,0.5251830061264817,-0.3346464206742265,0.5227178318041868,-0.31791276144389996,-0.21254807967316205,0.40111668475200646,0.22899020746302332,0.19364745686646243,0.3888069999323327,0.4566449425222698,-0.45054465352617834,0.4505446535261784,74.7
2009,-0.31076020021079437,-0.08052772230244061,-1.0144437678814373,-0.22312504800618288,-0.19902447755473582,0.7048393831761524,-0.10973078023014063,0.48107301652584245,-0.2337904285309711,0.5227178318041868,-0.31791276144389996,-0.25514190528588143,-0.16570555299752301,0.2511150664758813,0.2153161886058505,0.3451631986649838,0.30175413300740817,-0.45054465352617834,0.4505446535261784,74.4
2008,-0.28628907873850645,-0.08052772230244061,-1.0245371352124615,-0.37196485442752814,-0.18880350468684726,0.6546258325417526,-0.10973078023014063,0.3928530373245639,-0.7212610572233719,0.43565284789953707,-0.31791276144389996,-0.4968209465182396,-0.16674729204231264,0.2511150664758813,0.2153161886058505,0.30636870864956256,0.14686332349254658,-0.45054465352617834,0.4505446535261784,74.1
2007,-0.26181795726621854,-0.08052772230244061,-1.0295838188779733,-0.23841467014225423,-0.20896669661713652,-1.6551974966406393,-0.10973078023014063,0.5251830061264817,-0.8809497114501929,0.5227178318041868,-0.31791276144389996,-0.2503885179831059,-0.22682708242586733,0.2511150664758813,0.2153161886058505,0.27242352988606894,0.05392883778362994,-0.45054465352617834,0.4505446535261784,73.8
2006,-0.23734683579393062,-0.08052772230244061,-1.0497705535400217,-0.2625409487557589,-0.12125216582362013,0.5541987312729528,-0.10973078023014063,0.5251830061264817,-1.0742570297247656,0.5227178318041868,-0.31791276144389996,-0.2840992726335437,0.3603993602610479,0.27323992548873927,0.23698492034523835,0.2530262848783589,0.05392883778362994,-0.45054465352617834,0.4505446535261784,73.4
2005,-0.20471867383088008,-0.08868029056604326,-1.0144437678814373,-0.3914928961499456,0.0049303901272223115,0.5090065357019931,-0.11572767657873419,0.21641307892200667,-1.124685025796393,0.2179903881379128,-0.31791276144389996,-0.530070851841749,0.35188115401381626,0.27323992548873927,0.23698492034523835,0.22393041736679292,-0.03900564792528724,-0.45054465352617834,0.4505446535261784,72.9
2004,-1.1998776137039218,-0.08868029056604326,-1.0270604770452174,-0.2865529488559847,0.0966403921327315,0.45879298506759325,-0.10973078023014063,0.1281930997207281,-0.998615035617324,0.13092540423326307,-0.31791276144389996,-0.34611238847614606,-0.17028905861247584,0.2953647845015974,0.25865365208462626,0.18998523860329933,-0.13194013363420443,-0.45054465352617834,0.4505446535261784,72.3
2003,-0.1231482689232537,-0.08052772230244061,-1.0548172372055338,-0.38066886509529935,1.2195536385730341,0.4136007894966335,-0.10973078023014063,0.1723030893213674,-0.9734010375815101,0.17445789618558794,-0.31791276144389996,-0.5112145691904048,-0.17097962991558374,0.31748964351445536,0.25865365208462626,0.14149212608402276,-0.19389645744014886,-0.45054465352617834,0.4505446535261784,71.7
2002,-0.13130530941401633,-0.08052772230244061,-1.0497705535400217,-0.3211797298242731,0.33571823930616124,0.3684085939256737,-0.10973078023014063,0.1281930997207281,-0.9187707085039135,0.13092540423326307,-0.31791276144389996,-0.4051890268000537,-0.17174478890593323,0.31748964351445536,0.2803223838240143,0.0929990135647462,-0.31780910505203824,-0.45054465352617834,0.4505446535261784,71.6
2001,-0.13130530941401633,-0.08052772230244061,-1.08257399736585,-0.3214330720111241,0.040610877229669655,0.32823775341815364,-0.10373388388154708,0.260523068522646,-0.872545045438255,0.26152288009023766,-0.31791276144389996,-0.4081605157161397,0.3223613452259256,0.33961450252731357,0.3019911155634022,0.0493552122973973,-0.37976542885798265,-0.45054465352617834,0.4505446535261784,71.4
2000,-0.13130530941401633,-0.07237515403883794,-1.077527313700338,-0.3183164122528363,-0.20896669661713652,0.2830455578471939,-0.09773698753295353,0.1281930997207281,-1.0196267006471689,0.13092540423326307,-0.31791276144389996,-0.40641826017677185,-0.17315753469461068,0.3617393615401715,0.32365984730279024,0.010560722281976048,-0.44172175266392766,-0.45054465352617834,0.4505446535261784,71.3
2015,1.4185323838308845,0.2944904178232819,-0.05809721326690289,-0.39272076043246457,-0.19800238026794695,-0.7764603605386423,0.34003644591437576,-3.3564960787297764,-1.0574476977008895,-0.8267894187178838,0.02306735098296847,-0.2675381068935535,-0.17894270955634803,0.7599868237716165,0.713697018611773,-0.4986169591704273,-0.22487461934312106,-0.45054465352617834,0.4505446535261784,52.4
2014,1.524573910210799,0.30264298608688456,0.9613328871665322,-0.38117607203767057,0.8780802268503934,-0.8065884909192822,0.35802713496015637,-0.6657867130907792,-1.0952686947546104,-0.8267894187178838,0.04201069056223896,-0.49796305748614955,-0.18056931630828071,0.8042365417973324,0.7353657503511614,-0.5180142041781379,-0.22487461934312106,-0.45054465352617834,0.4505446535261784,51.7
2013,1.5816731936461375,0.31894812261408984,0.9032960250131434,-0.37539883608594393,0.5829728647739019,-0.836716621299922,0.3820147203545306,-0.7098967026914186,-0.6960470591875582,-0.26086702333766065,0.09884070930005034,-0.4975830390316454,-0.18218135705596206,0.8263614008101904,0.778703213829937,-0.5374114491858486,-0.22487461934312106,-0.45054465352617834,0.4505446535261784,51.1
2012,1.6061443151184254,0.34340582740489783,0.9386228106717279,-0.26934169821900816,0.20526145833783813,-0.866844751680562,0.41199920209749835,-0.35701678588630414,-1.0994710277605795,-0.3479320072423104,0.1556707280378618,-0.2028872037259859,-0.22290733065577711,0.8706111188359067,0.8003719455693249,-0.6101511179647634,-0.5656344002758165,-0.45054465352617834,0.4505446535261784,56.0
2011,1.6306154365907133,0.36786353219570583,0.8932026576821196,-0.2771605414658949,-0.07432860856649535,-0.8919515269977619,0.4419836838404661,-0.44523676508758275,-1.0658523637128277,-0.5220619750516098,0.1367273884585913,-0.22431588722888293,0.19404149557770325,0.8927359778487647,0.8437094090481011,-0.673192164239823,-0.8444378574025675,-0.45054465352617834,0.4505446535261784,51.0
2010,1.6632435985537637,0.39232123698651383,0.8275957700304627,-0.3003975301273862,-0.09839435377361479,-1.8259235687975988,0.4779650619320274,-0.09235684828246839,-1.0616500307068586,-0.26086702333766065,0.1367273884585913,-0.27944870086858287,0.17925910698125766,0.9369856958744807,0.8870468725268768,-0.7071373430033165,-0.9683505050144569,-0.45054465352617834,0.4505446535261784,49.6
2009,1.6958717605168143,0.41677894177732183,0.6282517652427365,-0.29015175832151247,0.05185394738434707,-0.9522077877590417,0.5139464400235887,-0.8863366610939757,-0.6498213961218994,-3.3516739519527254,0.1367273884585913,-0.29246475653571224,0.164996186995209,0.981235413900197,0.9303843360056525,-0.7459318330187378,-1.1232413145293185,-0.45054465352617834,0.4505446535261784,49.1
2008,1.7121858414983395,0.4412366465681298,0.6433918162392728,-0.2723342943078791,-0.18434344379904133,-0.9773145630762415,0.54992781811515,-0.7981166818926971,-0.872545045438255,-0.6091269589562595,0.1556707280378618,-0.25515998312803984,-0.1895581941815357,1.0254851319259128,0.9737217994844287,-0.8041235680418695,-1.247153962141208,-0.45054465352617834,0.4505446535261784,48.7
2007,1.7448140034613902,0.4656943513589378,0.46171120428083867,-0.3036888245021889,-0.11474791036223649,-1.0024213383934415,0.5799122998581178,-0.35701678588630414,-1.0658523637128277,-0.43499699114696005,0.1556707280378618,-0.3260639167403655,-0.17525766710446297,1.0476099909387708,1.0170592629632045,-0.8720139255688566,-1.371066609753097,-0.45054465352617834,0.4505446535261784,48.2
2006,1.793756246405966,0.4901520561497458,0.3330207708102813,-0.380635932073989,-0.1378844762177297,-1.0325494687740815,0.6098967816010855,-2.077306380311237,-0.5783817350204269,-2.1327641772876293,0.1367273884585913,-0.513501309875615,-0.18805361469580412,1.0918597089644873,1.0387279947025922,-0.9447535943477714,-1.5259574192679586,-0.45054465352617834,0.4505446535261784,47.7
2005,1.8019132868967285,0.5064571926769511,0.13115342418979917,-0.3454200819941138,-0.1849938693451797,-1.0576562440912813,0.6398812633440534,-1.9449764115093189,-0.7632843872830618,-1.95863420947833,0.1556707280378618,-0.4288545396468156,0.11284040734017937,-0.855127884167021,1.0820654581813685,-1.007794640622831,-1.649870066879848,-0.45054465352617834,0.4505446535261784,47.4
2004,1.834541448859779,0.5227623292041564,-0.24987119255636103,-0.3884494660752218,-0.20627207649742044,-1.0827630194084812,0.6638688487384276,-3.488826047531694,-0.5069420739189544,-3.4387389358573754,0.1367273884585913,-0.5221371342683059,0.10088782617420021,-0.8108781661413049,-0.8247829348847711,-1.0611370643940352,-1.773782714491737,-0.45054465352617834,0.4505446535261784,47.1
2003,1.8508555298413043,0.5309148974677591,-0.25996455988738504,-0.3754109183572228,-0.09783684616263905,-1.102848439662241,0.6818595377842082,-3.488826047531694,-0.6330120640980235,-3.4387389358573754,0.11778404887932083,-0.47646022651157593,-0.19569389288751474,-0.7666284481155888,-0.7814454714059952,-1.1047808656613838,-1.9286735240065986,-0.45054465352617834,0.4505446535261784,46.8
2002,1.8753266513135922,0.5390674657313618,-0.429028462682039,-0.38114122930919797,0.9009380389003988,-1.127955214979441,0.6938533304813953,-2.0331963907105974,-0.9607940385636033,-1.8280367336213554,0.09884070930005034,-0.4813522010523898,0.07838505506397844,-0.7445035891027308,-0.7381080079272193,-1.1290274219210221,-2.052586171618488,-0.45054465352617834,0.4505446535261784,46.5
2001,-0.9551663989810426,0.5472200339949644,-0.48958866666818357,-0.3780958050492308,0.6315689448639539,-1.153061990296641,0.7058471231785823,-1.8567564323080403,-0.2253857625190333,-1.95863420947833,0.06095403014150945,-0.4946063127444612,0.06812823871551713,-0.7002538710770146,-0.6947705444484433,-1.1775205344402986,-2.1764988192303774,-0.45054465352617834,0.4505446535261784,45.7
2000,-0.9225382370179921,0.5472200339949644,-0.6737926204593736,-0.3850703452200951,-0.0027817984912754216,-1.173147410550401,0.7118440195271759,-3.5329360371323335,-1.313790011064997,-2.3939591290015785,0.04201069056223896,-0.49251960284866664,-0.1987993058249445,-0.6560041530512987,-0.6514330809696676,-1.2211643357076476,-2.331389628745239,-0.45054465352617834,0.4505446535261784,45.3
2015,-1.2080346541946845,-0.24357908757449384,0.17278856443027363,-0.39272076043246457,-0.20896669661713652,0.4487502749407135,-0.24765939624779232,0.1281930997207281,-0.7359692227442632,0.6968477996134862,-0.29896942186462955,0.43962020592246187,-0.22586010509465443,-0.346256126871286,-0.34807083661823623,0.7282587875672687,0.549579428231187,-0.45054465352617834,0.4505446535261784,76.4
2014,-0.24550387628469325,-0.24357908757449384,1.019369749319921,0.7744840399910055,-0.20896669661713652,0.4136007894966335,-0.24765939624779232,0.5692929957271211,-0.15814843442352972,0.6968477996134862,-0.29896942186462955,0.39100198617268167,-0.22587237395128187,-0.346256126871286,-0.34807083661823623,0.7185601650634134,0.549579428231187,-0.45054465352617834,0.4505446535261784,76.2
2013,-0.22918979530316796,-0.24357908757449384,1.0244164329854328,0.5665888997868833,-0.20896669661713652,0.38347265911599354,-0.24765939624779232,0.6575129749283997,-0.2463974275488781,0.6968477996134862,-0.29896942186462955,0.34347446177745294,-0.22588523449744882,-0.346256126871286,-0.34807083661823623,0.7137108538114857,0.549579428231187,-0.45054465352617834,0.4505446535261784,76.1
2012,-0.22103275481240534,-0.24357908757449384,0.9234827596751917,0.6459759201883322,-0.20896669661713652,0.3483231736719139,-0.24765939624779232,0.6134029853277604,-0.22118342951306444,0.6533153076611614,-0.29896942186462955,0.36787305534840803,-0.22589955686483096,-0.346256126871286,-0.34807083661823623,0.6991629200557027,0.5186012663282148,-0.45054465352617834,0.4505446535261784,75.9
2011,-0.20471867383088008,-0.24357908757449384,0.8376891373614868,0.479612115733775,-0.20896669661713652,0.3181950432912739,-0.24765939624779232,0.7016229645290389,-0.1119227713578709,0.6968477996134862,-0.31791276144389996,0.32230416862131467,-0.22591600235350182,-0.346256126871286,-0.34807083661823623,0.7185601650634134,0.6115357520371314,-0.45054465352617834,0.4505446535261784,75.7
2010,-0.1884045928493548,-0.24357908757449384,0.8376891373614868,0.5629888048544548,-0.20896669661713652,0.2830455578471939,-0.24765939624779232,0.7016229645290389,-0.12032743736980904,0.6533153076611614,-0.31791276144389996,0.3364547153212684,-0.22593399667655545,-0.346256126871286,-0.34807083661823623,0.723409476315341,0.6115357520371314,-0.45054465352617834,0.4505446535261784,75.6
2009,-1.1998776137039218,-0.24357908757449384,0.8326424536959749,-0.3207718337625361,-0.20896669661713652,0.25291742746655393,-0.24765939624779232,0.6575129749283997,-0.44390707882941965,0.6968477996134862,-0.31791276144389996,-0.43827683653400035,-0.22595420113406534,-0.32413126785842794,-0.34807083661823623,0.7476560325749793,0.6425139139401036,-0.45054465352617834,0.4505446535261784,75.4
2008,-0.15577643088630425,-0.24357908757449384,0.9461928361699959,-0.3056374136541388,-0.20896669661713652,0.22278929708591433,-0.24765939624779232,0.7016229645290389,-0.5153467399308921,0.6968477996134862,-0.31791276144389996,-0.4267535663108485,-0.22597652871286397,-0.32413126785842794,-0.34807083661823623,0.7379574100711239,0.7044702377460486,-0.45054465352617834,0.4505446535261784,75.2
2007,-0.13946234990477896,-0.24357908757449384,1.039556483981969,-0.26845340542513024,-0.20896669661713652,0.19266116670527436,-0.24765939624779232,0.6575129749283997,-0.6918447261815893,0.6968477996134862,-0.31791276144389996,0.4887171872123691,-0.22599802096525393,-0.32413126785842794,-0.34807083661823623,0.7137108538114857,0.7354483996490208,-0.45054465352617834,0.4505446535261784,75.0
